5586M/10K      |10K FANCY WED           | 1456.25|  869.91|   0.00|  37.50|10K|  |  9.200|  832.41|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |TWO TONE SQUARE INSERTS |W80|2|  0.000| 1456.25|20260305|00000000
5586M/14K      |14K FANCY WED           | 2268.25| 1354.89|   0.00|  37.50|14K|  | 10.400| 1317.39|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |                        |W80|2|  0.000| 2268.25|20260305|00000000
5586M/STER     |STER FANCY WED          |  118.25|   70.56|   0.00|  37.50|STE|  |  0.000|    0.00|  7.912|  33.06|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |TWO TONE SQUARE INSERTS |W80|2|  0.000|  118.25|20260305|00000000
5588L/10K      |10K ROMAN NUMERAL BAND  | 1397.50|  834.74|   6.00|  28.00|10K|  |  8.850|  800.74|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|STER 95.00                    |2 PC 6.5MM              |W80|2|  0.000| 1397.50|20260305|00000000
5588L/14K      |14K ROMAL NUMERAL BAND  | 2177.50| 1300.72|   6.00|  28.00|14K|  | 10.000| 1266.72|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |2 PC 6.5 MM             |W80|2|  0.000| 2177.50|20260305|00000000
5588L/STER     |STER ROMAN NUMERAL BAND |  110.25|   65.81|   6.00|  28.00|STE|  |  0.000|    0.00|  7.611|  31.81|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|STER 95.00                    |2 PC 6.5MM              |W80|2|  0.000|  110.25|20260305|00000000
5588M/10K      |10K ROMAN NUMERAL BAND  | 1511.00|  902.60|   6.00|  28.00|10K|  |  9.600|  868.60|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|STER=$100.00                  |2 PC 6.5 MM             |W80|2|  0.000| 1511.00|20260305|00000000
5588M/14K      |14K ROMAN NUMERAL BAND  | 2357.75| 1408.38|   6.00|  28.00|14K|  | 10.850| 1374.38|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |2 PC 6.5MM              |W80|2|  0.000| 2357.75|20260305|00000000
5588M/STER     |STER ROMAN NUMERAL BAND |  114.75|   68.50|   6.00|  28.00|STE|  |  0.000|    0.00|  8.256|  34.50|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|STER=$100.00                  |2 PC 6.5 MM             |W80|2|  0.000|  114.75|20260305|00000000
5590L/10K      |10K LIVE LOVE LAUGH BAND| 1950.25| 1165.00|   6.00|  28.00|10K|  | 12.500| 1131.00|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |USES 5521 BASE 7.5 MM   |W80|2|  0.000| 1950.25|20260305|00000000
5590L/14K      |14K LIVE LOVE LAUGH BAND| 3053.25| 1823.87|   6.00|  28.00|14K|  | 14.130| 1789.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |USES 5521 BASE 7.5.MM   |W80|2|  0.000| 3053.25|20260305|00000000
5590L/STER     |STER LIVE LOVE LAUGH BAN|  132.25|   78.93|   6.00|  28.00|STE|  |  0.000|    0.00| 10.750|  44.93|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |USES 5521 BASE 7.5 MM   |W80|2|  0.000|  132.25|20260305|00000000
5590M/10K      |10K LIVE LOVE LAUGH BAND| 2215.50| 1323.34|   6.00|  28.00|10K|  | 14.250| 1289.34|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |USES 5520 BASE 7.5 MM   |W80|2|  0.000| 2215.50|20260305|00000000
5590M/14K      |14K LIVE LOVE LAUGH BAND| 3449.75| 2060.75|   6.00|  28.00|14K|  | 16.000| 2026.75|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |USES 5520 BASE 7.5 MM   |W80|2|  0.000| 3449.75|20260305|00000000
5590M/STER     |STER LIVE LOVE LAUGH BAN|  142.75|   85.22|   6.00|  28.00|STE|  |  0.000|    0.00| 12.255|  51.22|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |USES 5520 BASE 7.5 MM   |W80|2|  0.000|  142.75|20260305|00000000
55D/10K        |10K CLTIC CROSS.02CT BXD|  370.00|  221.00|   1.39|   8.25|10K|  |  2.220|  200.86|  0.000|   0.00|   8.00|   0.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |                        |N70|8|  0.000|  370.00|20260305|00000000
55D/10KB       |10K CLTIC CROSS.02CT BLK|  367.25|  219.36|   0.00|   8.00|10K|  |  2.220|  200.86|  0.000|   0.00|   8.00|   0.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |                        |N70|8|  0.000|  367.25|20260305|00000000
55D/14K        |14K CLTIC CROSS.02CT BXD|  566.00|  338.08|   1.39|   8.25|14K|  |  2.510|  317.94|  0.000|   0.00|   8.00|   0.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |                        |N70|8|  0.000|  566.00|20260305|00000000
55D/14KB       |14K CLTIC CROSS.02CT BLK|  563.25|  336.44|   0.00|   8.00|14K|  |  2.510|  317.94|  0.000|   0.00|   8.00|   0.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JAN 2006                      |                        |N70|8|  0.000|  563.25|20260305|00000000
56/10K         |CELTIC CROSS  BOXED     |  352.50|  210.50|   1.39|   8.25|10K|  |  2.220|  200.86|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JULY 2001                     |STER = 31.00            |N70|8|  0.000|  352.50|20260305|00000000
56/10KB        |CELTIC CROSS BULK       |  349.75|  208.86|   0.00|   8.00|10K|  |  2.220|  200.86|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JULY 2025                     |STER=$38.50             |N70|8|  0.000|  349.75|20260305|00000000
56/14K         |CELTIC CROSS   BOXED    |  548.50|  327.58|   1.39|   8.25|14K|  |  2.510|  317.94|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JULY 2001                     |                        |N75|8|  0.000|  548.50|20260305|00000000
56/14KB        |CELTIC CROSS   BULK     |  545.75|  325.94|   0.00|   8.00|14K|  |  2.510|  317.94|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|JULY 2001]                    |                        |N75|8|  0.000|  545.75|20260305|00000000
5600L/10K      |10K CELTIC LINK WEDD    |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM CELTIC LINK             |JAN 2002                |W80|2|  0.000|  878.75|20260305|00000000
5600L/14K      |14K CELTIC LINK WEDD    | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5600L/18K      |18K CELTIC LINK WEDD    | 2013.50| 1242.79|   0.00|  42.50|18K|  |  7.370| 1200.29|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JUNE 2002                     |                        |W50|2|  0.000| 2013.50|20260305|00000000
5600L/ST10K    |STER 10K CELTIC LINK    |  269.50|  160.99|  10.00|  50.00|10K|  |  0.900|   81.43|  4.680|  19.56|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|                              |                        |W80|2|  0.000|  269.50|20260305|00000000
5600L/STER     |STER BAND               |  102.50|   61.22|   5.90|  32.00|STE|R |  0.000|    0.00|  5.580|  23.32|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|SEPTEMBER 2011                |STER/10K=144.50         |W95|2|  0.000|  102.50|20260305|00000000
5600M/10K      |10K CELTIC LINK WEDD    | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM CELTIC LINK             |JAN 2002                |W80|2|  0.000| 1028.25|20260305|00000000
5600M/14K      |14K CELTIC LINK WEDD    | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5600M/18K      |18K CELTIC LINK WEDD    | 2367.00| 1461.04|   0.00|  42.50|18K|  |  8.710| 1418.54|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JUNE 2002                     |                        |W50|2|  0.000| 2367.00|20260305|00000000
5600M/STER     |STER BAND               |  109.75|   65.48|   5.90|  32.00|STE|R |  0.000|    0.00|  6.600|  27.58|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|SEPT 2011                     |STER/10K=169.75         |W95|2|  0.000|  109.75|20260305|00000000
5602L/10K      |10K CELTIC ROMAN KEY    |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|  878.75|20260305|00000000
5602L/14K      |14K CELTIC ROMAN KEY    | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5602L/STER     |STER CELTIC ROMAN KEY   |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   93.25|20260305|00000000
5602M/10K      |10K CELTIC ROMAN KEY    | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1028.25|20260305|00000000
5602M/14K      |14K CELTIC ROMAN KEY    | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5602M/STER     |STER CELTIC ROMAN KEY   |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   99.25|20260305|00000000
5604I/STER     |STER WEDDING BAND       |   53.00|   31.52|   0.00|  24.00|STE|R |  0.000|    0.00|  1.800|   7.52|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|                              |                        |W95|2|  0.000|   53.00|20260305|00000000
5604L/10K      |10K CELTIC SPIRAL WEDD  |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |    1 |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |STER 94.50$ADDED        |W80|2|  0.000|  878.75|20260305|00000000
5604L/14K      |14K CELTIC SPIRAL WEDD  | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5604L/STER     |STER CELTIC SPIRAL WEDD |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |    1 |      |      |      |50|  0.00|JAN 2002                      |STER 94.50$ADDED        |W80|2|  0.000|   93.25|20260305|00000000
5604M/10K      |10K CELTIC SPIRAL WEDD  | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1028.25|20260305|00000000
5604M/14K      |14K CELTIC SPIRAL WEDD  | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5604M/STER     |STER CELTIC SPIRAL WEDD |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   99.25|20260305|00000000
5606L/10K      |10K CELTIC ARCHES WEDD  |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|  878.75|20260305|00000000
5606L/14K      |14K CELTIC ARCHES WEDD  | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5606L/STER     |STER CELTIC ARCHES WEDD |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   93.25|20260305|00000000
5606M/10K      |10K CELTIC ARCHES WEDD  | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1028.25|20260305|00000000
5606M/14K      |14K CELTIC ARCHES WEDD  | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5606M/STER     |STER CELTIC ARCHES WEDD |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   99.25|20260305|00000000
5608L/10K      |10K CELTIC LOVE KNOT    |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |    1 |      |      |50|  0.00|JAN 2002                      |STER 84.50              |W80|2|  0.000|  878.75|20260305|00000000
5608L/14K      |14K CELTIC LOVE KNOT    | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5608L/ST10K    |STER 10K LOVE KNOT      |  269.50|  160.99|  10.00|  50.00|10K|  |  0.900|   81.43|  4.680|  19.56|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|                              |                        |W80|2|  0.000|  269.50|20260305|00000000
5608L/STER     |STER CELTIC LOVE KNOT   |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |    1 |50|  0.00|JAN 2002                      |STER 84.50              |W80|2|  0.000|   93.25|20260305|00000000
5608M/10K      |10K CELTIC LOVE KNOT    | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |STER 98.75 $ADDED       |W80|2|  0.000| 1028.25|20260305|00000000
5608M/14K      |14K CELTIC LOVE KNOT    | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5608M/STER     |STER CELTIC LOVE KNOT   |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |    1 |      |      |      |      |      |50|  0.00|JAN 2002                      |STER 98.75 $ADDED       |W80|2|  0.000|   99.25|20260305|00000000
5610L/10K      |10K CELTIC SCROLL WEDD  |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|  878.75|20260305|00000000
5610L/14K      |14K CELTIC SCROLL WEDD  | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5610L/STER     |STER CELTIC SCROLL WEDD |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   93.25|20260305|00000000
5610M/10K      |10K CELTIC SCROLL WEDD  | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1028.25|20260305|00000000
5610M/14K      |14K CELTIC SCROLL WEDD  | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5610M/STER     |STER CELTIC SCROLL WEDD |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   99.25|20260305|00000000
5612L/10K      |10K CELTIC WAVE BAND    |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|  878.75|20260305|00000000
5612L/14K      |14K CELTIC WAVE BAND    | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5612L/STER     |STER CELTIC WAVE BAND   |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   93.25|20260305|00000000
5612M/10K      |10K CELTIC WAVE BAND    | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1028.25|20260305|00000000
5612M/14K      |14K CELTIC WAVE WEDD    | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5612M/STER     |STER CELTIC WAVE BAND   |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   99.25|20260305|00000000
5614L/10K      |10K  SOLOMON'S KNOT WEDD|  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|  878.75|20260305|00000000
5614L/14K      |14K SOLOMON'S KNOT WEDD | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5614L/STER     |STER  SOLOMON'S KNOT WED|   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |    1 |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   93.25|20260305|00000000
5614M/10K      |10K SOLOMON'S KNOT WEDD | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1028.25|20260305|00000000
5614M/14K      |14K SOLOMON'S KNOT WEDD | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5614M/STER     |STER SOLOMON'S KNOT WEDD|   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   99.25|20260305|00000000
5616L/10K      |10K INTERLOCKING HEARTS |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |STER 104.50$  +2024     |W80|2|  0.000|  878.75|20260305|00000000
5616L/14K      |14K INTERLOCKING HEARTS | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1353.75|20260305|00000000
5616L/STER     |STER INTERLOCKING HEARTS|   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   93.25|20260305|00000000
5616M/10K      |10K INTERLOCKING HEARTS | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1028.25|20260305|00000000
5616M/14K      |14K INTERLOCKING HEARTS | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000| 1591.75|20260305|00000000
5616M/STER     |STER INTERLOCKING HEARTS|   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JAN 2002                      |                        |W80|2|  0.000|   99.25|20260305|00000000
5618L/10K      |10K INTERLOCKING ARROWS |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5310               |W80|2|  0.000|  878.75|20260305|00000000
5618L/14K      |14K INTERLOCKING ARROWS | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5310               |W80|2|  0.000| 1353.75|20260305|00000000
5618L/STER     |STER INTERLOCKING ARROWS|   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5310               |W80|2|  0.000|   93.25|20260305|00000000
5618M/10K      |10K INTERLOCKING ARROWS | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5310               |W80|2|  0.000| 1028.25|20260305|00000000
5618M/14K      |14K INTERLOCKING ARROWS | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5310               |W80|2|  0.000| 1591.75|20260305|00000000
5618M/STER     |STER INTERLOCKING ARROWS|   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5310               |W80|2|  0.000|   99.25|20260305|00000000
5620L/10K      |10K CELTIC PETALS WED   |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5412               |W80|2|  0.000|  878.75|20260305|00000000
